text,label
i can legitimately offer to anyone in the program somehow i feel they would be less than impressed by adrasteius and eulalias adventures tho i submit that they are fan freaking tastic,5
i feel that i can answer in a completely un sarcastic way,3
i just feel so irritable which i guess is a classic symptom of depression,3
im totally feeling bitchy and resentful about it,3
i was cut into feeling pain that shocked me,5
i still well feel quite ok with my results,1
i really feel irritated with all these,3
i sometimes feel like an artistic redcoat,1
i truly feel blessed to be sharing our first thanksgiving day together and we have many many blessings to be thankful for,1
i was going to cry at one point could feel a lump in my throat but managed to stop it as i was more distracted by the thought of getting all my vows right,3
i feel very much relieved d i am so happy and i quickly finished a small scissor fob,1
i feel that im not talented in baking,1
im down to blogging again simply because im feeling very distracted though im suppose to study cell bio now,3
i care very little about impressing people unless its a person who i feel deserves being impressed,5
im siting on the couch feeling like i should be doing something productive but im not sure what,1
i feel for him but the thing is he is so popular and entrenched in this gerrymandered district that he would totally be reelected as an out gay man,1
i want them to feel as thought it is family friendly and will be enjoyed by all ages,1
