text,label
i feel that i really need to let her know that i am still thinking of her and caring for her intense or not why not keep calling plus there is sms and im like any relationship communication is the key to keeping it alive best wishes,2
i am a bit too impractical in thoughts as i feel that makes life less doubtful,4
i can walk down another street and stop feeling helpless and hopeless,4
ive been taking i keep feeling lethargic everyday unlike when i was pregnant with my previous boys,0
i don t dispute that the theory has some applications i just feel that it is universalized too often and is especially abused in a culture that is accustomed to being able to control circumstances and produce a desired outcome hmmm what culture could i be referring to,0
i feel so helpless yet so motivated to do something,0
i could feel her eyes on me hot on my skin,2
i was feeling rather sentimental as i expressed to her how blessed i was that she was my mother and also my best friend,0
i can just feel all of our stress and discontent levels rising,0
i am feeling lighter and less inhibited every single day,0
i didn t allow myself to feel the emotional depths of my sorrow,0
i am sitting here today feeling just miserable,0
i learnt that expectations of people are not always met and may leave you feeling immensely disappointed most of the time,0
i hate to have to clear my voice i hate to stammer i hate to feel the way i do now humiliated and frightened to the bones what do you want of me,0
i feel such a longing to be near him when we dont,2
i am feeling lousy recently,0
im starting to feel overwhelmed again when it comes to the research for this book,4
i would have to get off and walk the hill which always made me feel terrible,0
i sometimes feel like i am being paranoid but i know that these thoughts are silly,4
i was feeling somewhat shaky and i know that i was experiencing the onset of the infamous bonk,4
i cope with being made to feel inadequate,0
i am sometimes confused as well for a moment in a time of need when the day to pay a bill has come and we dont have the money we need i sometimes feel confused as well,4
