text,label
i kept my heart open and exposed while watching the news every night i would most likely never recover from the rush of helpless and hopeless feelings created by all the tragic stories,0
i feel so squeezed hate this feeling thats why i dont really like squeezing on buses or in the mrt unless im with people which wont be that bad as compared as being alone,0
i dont like chiharu see episode i feel that see is ungrateful and blind,0
i can only pass to my left side and i would have to occasionally reset if my weaker leg gets put in half guard but did not feel comfortable taking the back nor mount,1
i hope she feels my presence with her and is assured that her girl loves her fiercely,1
i have yet to meet a cancer patient who does not feel burdened by some poor self image unresolved conflict and worries or past emotional trauma that still lingers in his subconscious,0
i feel uglier and more strange deformed and awkward looking than i had already felt,4
i went to sleep friday i was feeling relieved that none of our family was caught in the tornadoes in broken arrow later that night,1
i am still feeling pretty lousy from this allergy induced stupor so last night i just was not really feeling wildstar and interacting with other human beings,0
i keep feeling like i should pinch myself to make sure its real because the sheer quantity of awesomeness im about to receive is amazing,1
i keep these things predominantly for fix functions and will not arranged right now to create a style applying twelve months previous ingredients until i m feeling much more perverse than usual,0
i think came from the weird catholic way we d been raised to feel ashamed about sex,0
i feel like a lot of teenagers including myself feel like this around their parents but with colby it s amplified because she knows how important her dad s job is and she feels like she can t protest how much time he spends doing it,1
