text,label
i quite like to do it standing on public transport or busy places when you often feel your space being invaded which can make you feel stressed,0
ive been thinking about how to maximize its potential you know to make this wee apartment into a spacious feeling and glamorous flat,1
i stopped challenging him and always make him feel more than superior to me like magic the whole fighting stopped,1
i feel sympathetic with mr,2
i have learnt nothing else in the last two years it is that it s best to feel my way by trusting my instincts,1
i feel like a horrible person a href http bryangregorylewis,0
i feel like a child with a most delicious treat while drinking it,1
im not even talking about the clammy feeling of those lovely hot flashes not at all,2
i feel more irritable,3
i stray i feel the pains of loneliness and discontent,0
i feel like i mostly post when im feeling bad so i wanted you to know that i have good days too,0
i feel like being distracted,3
im feeling at one of my calmer states over the past month which is more than pleasant,1
im feeling fine,1
i dont know what next year will hold for me and my free author promotion but for now i feel pretty special to be a part of a writing community where my author friends trust me with some of their most precious possessions,1
i feel petty a href http clairee,3
i get to know about it the more guilty i feel for not being as faithful as these guys are,2
winning a rowing race at a karapiro regatta with other friends,1
ive always felt like ill finish my masters i was raised and told that its really important to finish university and i kinda feel like im intelligent enough to really finish it see my pride,1
i am tired feeling overwhelmed and it seems like i am being assaulted from every direction i am not always at my best,4
i don t want to mention the afternoon because i am a highly conscientious person who would hate like to make you feel that unsuccessful,0
